id,title
914578,What will Based prediction market revenue hit before 2027?
678941,2026 Seoul Mayoral Election Winner
906931,How many jobs added in November?
669813,Which company will have the best AI model for math at the end of 2025?
938874,Raptors vs. Heat
902636,Ethereum price on December 16?
906868,Rhode Island Governor Democratic Primary Winner
740777,Will Meta (META) close above ___ end of December?
572584,Fantasy Football: Top WR
818268,Dundee United FC vs. Celtic FC
645636,NHL James Norris Memorial Trophy Winner
668726,Which company will have the best AI model for coding at the end of 2025?
823497,Nebraska Governor Republican Primary Winner
701768,What price will BNB hit before 2027?
938861,Raptors vs. Heat
643968,NBA Assists Per Game Leader
734878,Which states will Donald Trump visit in 2026?
666612,Who will Trump meet with in 2026?
629133,Süper Lig Winner
920031,World Test Championship: New Zealand vs West Indies (Game 3) - Team Top Batter
645325,NHL Hart Memorial Trophy Winner
679163,2026 Busan Mayoral Election Winner
938862,Raptors vs. Heat
921162,#1 Grossing App in Play Store on December 19?
695470,Where will it snow this December?
937224,Dota 2: Team Tidebound vs Aurora (BO3)
900325,Fulham FC vs. Nottingham Forest FC - More Markets
900423,Brighton & Hove Albion FC vs. Sunderland AFC - More Markets
893325,US Sassuolo Calcio vs. Torino FC
580084,NFL Draft 2026: First Overall Pick 
900308,1. FC Heidenheim 1846 vs. FC Bayern München - More Markets
914751,Solana above ___ on December 18?
875501,Manchester City FC vs. West Ham United FC
687960,Bank of Mexico decision in December?
642780,Which guests will appear on the UpOnly podcast by December 31?
629076,NHL: Metropolitan Division Winner
645748,NHL Maurice 'Rocket' Richard Trophy Winner
940879,Ethereum above ___ on December 21?
940911,XRP above ___ on December 21?
940901,Bitcoin above ___ on December 21?
740982,Will Palantir (PLTR) close above ___ end of December?
582167,La Liga - Top 4 Finish 
572857,EPL – Which Clubs Get Relegated?
940878,XRP above ___ on December 21?
940870,XRP above ___ on December 21?
940877,Bitcoin above ___ on December 21?
940886,XRP above ___ on December 21?
940948,Bitcoin above ___ on December 21?
692276,Who will announce Presidential run before 2027?
580097,NFL Draft 2026: First Overall Pick 
937235,Dota 2: Xtreme Gaming vs Natus Vincere (BO3)
692290,Who will announce Presidential run before 2027?
939594,Grizzlies vs. Clippers
938846,Grizzlies vs. Clippers
906657,What will be the top US Netflix movie this week?
824267,New Mexico Governor Republican Primary Winner
897352,Critics Choice Awards: Best Costume Design Winner
937611,Pistons vs. Celtics
937221,Dota 2: Team Tidebound vs Aurora (BO3)
544503,Most Rushing Yards by a Rookie RB 
643397,Which teams will make the NBA Playoffs?
645142,NHL Art Ross Trophy Winner
915746,Who will win the Aster trading competition?
572598,Fantasy Football: Top WR
938865,Raptors vs. Heat
633561,Golden Globes: Best Supporting Actor – Motion Picture Winner
691924,November Inflation Canada - Annual
920385,Who will Trump talk to in January?
643524,NBA Worst Record
916062,"""Avatar: Fire and Ash"" Rotten Tomatoes score?"
842022,Eurovision Winner 2026
701875,What price will Pump.fun hit before 2027?
904437,Kansas Governor Democratic Primary Winner
644054,NBA Three Pointers Made Per Game Leader
558956,2026 FIFA World Cup Winner 
939591,Grizzlies vs. Clippers
939590,Grizzlies vs. Clippers
939584,Grizzlies vs. Clippers
820985,Steam Awards: Most Innovative Gameplay
734905,Which states will Donald Trump visit in 2026?
578528,UEFA Europa League Winner 
789410,Quebec General Election Winner
701727,What price will Hyperliquid hit before 2027?
829347,Manchester United FC vs. AFC Bournemouth - More Markets
824879,What will FedEx say during their next earnings call?
612826,December Inflation Argentina - Annual
689649,Gemini 3.0 Flash released by...?
555798,Who will perform at Super Bowl halftime show?
629073,NHL: Metropolitan Division Winner
694617,What will Amazon (AMZN) close at in 2025?
704138,Will Tempo launch a token by ___ ?
679025,Next French Presidential Election
538308,Who will Trump announce as next Fed Chair in 2025?
601947,Champions League: League Phase Winner
905234,49ers vs. Colts
704424,FL-19 Republican Primary Winner
645168,NHL Art Ross Trophy Winner
703483,How many straight weeks will Stranger Things: Season 5 be top show on Netflix?
842121,2025 FIDE World Blitz Championship Winner
789309,"""Avatar: Fire and Ash"" Opening Weekend Box Office"
788851,What songs will be played at the Super Bowl halftime show?
706183,New Hampshire Democratic Senate Primary Winner
908159,Dolphins vs. Steelers
574071,What price will Ethereum hit in 2025?
676779,IPOs before 2027?
896613,Western Sydney Wanderers FC vs. Macarthur FC
634436,Golden Globes: Best Motion Picture – Musical or Comedy Winner
670193,Costa Rica Legislative Assembly Election Winner
704250,Ventuals FDV above ___ one day after launch?
842116,2025 FIDE World Blitz Championship Winner
687081,AZ vs. SBV Excelsior
676785,IPOs before 2027?
681147,Will a new country buy Bitcoin by...?
928094,Solana price on December 20?
521944,How much spending will DOGE cut in 2025?
561372,NBA Rookie of the Year 
644056,NBA Three Pointers Made Per Game Leader
915688,Who will win the Aster trading competition?
902611,Bitcoin price on December 16?
643933,NBA Rebounds Per Game Leader
643626,NBA Sixth Man of the Year Winner
629118,NHL: Western Conference Champion
658937,2026 NCAA Tournament Winner
875509,1. FC Köln vs. 1. FC Union Berlin
645476,NHL Calder Memorial Trophy Winner
694384,What will Microsoft (MSFT) hit before 2026?
825464,Who will advance from the California Governor primary?
692390,"Crypto Twitter mindshare ATH by March 31, 2026?"
914701,Bitcoin price on December 18?
902185,What will be the #2 global Netflix movie this week?
897030,Who will close Warner Bros. acquisition?
613987,Oscars 2026: Best Actor Nominations 
704475,Florida Governor Republican Primary Winner
787703,NJ-11 Special Election Democratic Primary Winner
800648,What price will XRP hit in December?
702434,What will Netflix (NFLX) hit in December 2025?
642997,What bills will be enacted in 2025?
920479,Ethereum price on December 19?
907494,Vermont Governor Republican Primary Winner
706043,GA-14 special election winner?
629082,NHL: Atlantic Division Winner
643908,NBA Rebounds Per Game Leader
566529,Serie A League Winner 
820930,Steam Awards: Better With Friends
800766,What price will Dogecoin hit in December?
820935,Steam Awards: Better With Friends
574084,What price will Solana hit before 2026?
613828,Oscars 2026: Best Picture Nominations 
533291,Which artists will release new albums in 2025?
740732,Will Google (GOOGL) close above ___ end of December?
820962,Steam Awards: Outstanding Visual Style
533292,Which artists will release new albums in 2025?
821013,Steam Awards: Best Game You Suck At
693781,"Which DCMs self-certify sports event contracts by March 31, 2026?"
916083,How high will Trump's approval rating go in 2026?
643453,NBA Pacific Division Winner
645458,NHL Calder Memorial Trophy Winner
578025,NFL Best Regular Season Team 
740878,Will NVIDIA (NVDA) close above ___ end of December?
643725,NBA Clutch Player of the Year Winner
618456,Opensea FDV above ___ one day after launch?
939553,Mavericks vs. Jazz
939557,Rockets vs. Nuggets
791263,What price will Ethena hit in December?
559670,Democratic Presidential Nominee 2028
938871,Raptors vs. Heat
680953,How high will inflation get in 2026?
566138,UEFA Champions League Winner 
678940,2026 Seoul Mayoral Election Winner
716942,Measles cases in U.S. in 2026?
907724,Guam Governor Republican Primary Winner
663384,Big 12 Men's College Basketball 2025-2026 Regular Season Champion
915361,What will Powell say during January Press Conference?
643663,NBA Most Improved Player Winner
613817,Oscars 2026: Best Picture Nominations 
663404,ACC Men's College Basketball 2025-2026 Regular Season Champion
568667,The Masters - Winner 
915703,Who will win the Aster trading competition?
578565,UEFA Europa League Winner 
644165,NBA Steals Per Game Leader
614408,Oscars 2026: Best Supporting Actress Nominations
645397,NHL Calder Memorial Trophy Winner
521945,How much spending will DOGE cut in 2025?
629140,Süper Lig Winner
920074,ILT20: Dubai Capitals vs MI Emirates (Game 1) - Toss Match Double
691916,November Inflation Canada - Monthly
646253,Which teams will make the NHL Playoffs?
583415,NFL Defensive Player of the Year 
706184,New Hampshire Democratic Senate Primary Winner
644201,NBA Steals Per Game Leader
644186,NBA Steals Per Game Leader
694874,Which companies announce bankruptcy before 2027?
701588,What price will XRP hit before 2027?
695646,November Unemployment Rate - U.K.
643865,NBA Points Per Game Leader
939537,Mavericks vs. Jazz
939546,Mavericks vs. Jazz
630759,Kentucky Senate Election Winner
690700,Sentient FDV above ___ one day after launch?
875525,Leeds United FC vs. Crystal Palace FC
582188,Bundesliga - Top 4 Finish 
555806,Who will perform at Super Bowl halftime show?
628031,Grammys: Album of the Year Winner
825596,Colorado Governor Democratic Primary Winner
572649,Fantasy Football: Top TE 
737247,Nepal House of Representatives Election Winner
692300,Who will announce Presidential run before 2027?
933020,Spurs vs. Knicks
928473,Newcastle United Jets FC vs. Sydney FC - More Markets
582208,Fantasy Football: Top Kicker 
938850,Raptors vs. Heat
579385,Serie A - Top Goalscorer 
794021,AS Roma vs. Como 1907 - More Markets
801909,Which soccer players will sign with new clubs in winter window?
568649,The Masters - Winner 
695469,Where will it snow this December?
716941,Measles cases in U.S. in 2026?
676704,Which country will join Abraham Accords in 2025?
920095,ILT20: Abu Dhabi Knight Riders vs Gulf Giants (Game 1)
915690,Who will win the Aster trading competition?
824898,What will Nike say during their next earnings call?
908161,Dolphins vs. Steelers
645736,NHL Maurice 'Rocket' Richard Trophy Winner
922609,Will Netflix (NFLX) finish week of December 15 above___?
939543,Mavericks vs. Jazz
645757,NHL Maurice 'Rocket' Richard Trophy Winner
932064,St Mirren FC vs. Kilmarnock FC
542307,Which NFL teams will make the playoffs?
644952,NHL Presidents' Trophy Winner
676414,Next NFL Head Coach Fired?
822823,GSI Pontivy vs. SC Bastia
542416,NFL Passing Yards Leader 
666594,Who will Trump meet with in 2026?
740969,Will Palantir (PLTR) close above ___ end of December?
920849,Western Sydney Wanderers FC vs. Auckland FC - More Markets
541516,NFL Comeback Player of the Year 
628209,Grammys: Record of the Year Winner
601993,Champions League: Which teams advance to round of 16?
702406,What will Tesla (TSLA) hit in December 2025?
676404,Next NFL Head Coach Fired?
561606,Next CEO of X?
645579,NHL Jack Adams Award Winner
645124,NHL Art Ross Trophy Winner
920897,LoL: Team WE vs Ultra Prime (BO3)
900808,Levante UD vs. Real Sociedad de Fútbol - More Markets
566202,English Premier League Winner 
920504,XRP above ___ on December 19?
922510,Will Meta (META) finish week of December 15 above___?
628950,California Governor Election Winner
920512,Solana price on December 19?
893361,Middlesbrough FC vs. Southampton FC
568678,The Masters - Winner 
789543,KY-04 Republican Primary Winner
553853,2026 NHL Stanley Cup Champion 
922420,Microsoft (MSFT) closes week of Dec 15 at ___?
618496,Where will Trump and Putin meet next?
569311,Colombia Chamber of Representatives Election Winner
586582,Which Parties will be part of next Government of the Netherlands?
645512,NHL Frank J. Selke Trophy Winner
811833,First song at Super Bowl LX Halftime Show?
907639,CD Eldense vs. Real Sociedad de Fútbol
933186,Go Ahead Eagles vs. Fortuna Sittard
647683,Elon Musk musk # tweets in December 2025?
521997,# of federal jobs cut in 2025?
645139,NHL Art Ross Trophy Winner
704478,Florida Governor Republican Primary Winner
561607,Next CEO of X?
939173,US Cremonese vs. SSC Napoli
669981,Bank of Canada decision in January?
569261,Colombia Senate Election Winner
633957,Golden Globes: Best Original Score – Motion Picture Winner
678417,Highest grossing movie in 2026?
576878,GDP growth in 2025
614964,Oscars 2026: Best Makeup and Hairstyling Winner
699226,Al Najmah Saudi Club vs. Al Nassr Saudi Club
645809,NHL Vezina Trophy Winner
920449,Bitcoin price on December 19?
914715,Ethereum price on December 18?
702354,What will Microsoft (MSFT) hit in December 2025?
791724,What price will Chainlink hit in December?
644169,NBA Steals Per Game Leader
678745,How many different countries will Israel strike in 2026?
645830,NHL Vezina Trophy Winner
814612,2026 Taiwanese Local Elections: Party Winner
553837,2026 NHL Stanley Cup Champion 
902638,Ethereum price on December 16?
555795,Who will perform at Super Bowl halftime show?
868682,Sport Lisboa e Benfica vs. Estoril Praia
928472,Newcastle United Jets FC vs. Sydney FC - More Markets
903263,Will MrBeast hit ___ Million subscribers by March 31?
916716,How many SpaceX Starship launches reach space in 2026?
938235,Steelers vs. Lions
546497,NFL Protector of the Year 
635529,Which coalition will form the next Dutch government?
628197,Grammys: Record of the Year Winner
540286,NFC East Winner
645343,NHL Hart Memorial Trophy Winner
542898,NFL Sacks Leader 
553857,2026 NBA Champion
520429,Which companies will have a #1 AI model this year?
595349,IPOs in 2025?
839422,FIFA World Cup Group D Winner
645418,NHL Calder Memorial Trophy Winner
614409,Oscars 2026: Best Supporting Actress Nominations
699150,Will Kodiak launch a token by ___ ?
907007,Ethereum above ___ on December 17?
687276,Chungcheongnam Province Governor Election Winner
578546,UEFA Europa League Winner 
822824,Vendée Fontenay Foot vs. Paris Saint-Germain FC
645406,NHL Calder Memorial Trophy Winner
629077,NHL: Metropolitan Division Winner
875520,Tottenham Hotspur FC vs. Liverpool FC
614701,Oscars 2026: Best Director Nominations 
734892,Which states will Donald Trump visit in 2026?
825097,Oklahoma Governor Republican Primary Winner
801088,Which company has the #2 AI model end of March? (Style Control On)
566745,French Ligue 1 Winner 
809542,Portugal Presidential Election: 1st Round Winner
734900,Which states will Donald Trump visit in 2026?
920093,ILT20: Sharjah Warriorz vs Dubai Capitals (Game 1) - Team Top Batter
939596,Grizzlies vs. Clippers
939597,Grizzlies vs. Clippers
540254,AFC Champion
615028,Oscars 2026: Achievement in Casting Nominations 
678409,Highest grossing movie in 2026?
701576,What price will Solana hit before 2027?
788859,CD Nacional vs. CD Tondela
599378,Eurovision 2026 Participants
704110,Infinex FDV above ___ one day after launch?
902610,Ethereum above ___ on December 16?
524546,Which vaccines will RFK end recommendations for?
687425,Gangwon Province Governor Election Winner
909766,Solstice FDV above ___ one day after launch?
549874,Next Prime Minister of the Netherlands
701874,What price will Pump.fun hit before 2027?
679268,Illinois Democratic Senate Primary Winner
925160,FC Volendam vs. Sparta Rotterdam - More Markets
939538,Mavericks vs. Jazz
788833,What songs will be played at the Super Bowl halftime show?
898195,2026 Winter Olympics: Ice Hockey Bronze Medal Winner
582158,La Liga - Top 4 Finish 
686161,Will Infinex launch a token by ___ ?
572948,NFL Win Totals: Over or Under? 
928069,Ethereum price on December 20?
687176,Incheon Mayoral Election Winner
734876,Which states will Donald Trump visit in 2026?
907582,Wisconsin Governor Republican Primary Winner
573647,What will happen before GTA VI?
825091,Oklahoma Governor Republican Primary Winner
938456,Patriots vs. Ravens
542318,Which NFL teams will make the playoffs?
645860,NHL Vezina Trophy Winner
920537,#1 song on US Spotify this week? (December 18)
907658,Albacete Balompié vs. RC Celta de Vigo
629102,NHL: Eastern Conference Champion
897534,Critics Choice Awards: Best Visual Effects Winner
542889,NFL Sacks Leader 
939539,Mavericks vs. Jazz
635003,Alaska Governor Election Winner  
920367,#1 song on Spotify this week? (December 18)
801814,Which company has the third best AI model end of January?
566219,Which countries will Trump make new trade deals with in 2025?
559673,Democratic Presidential Nominee 2028
645127,NHL Art Ross Trophy Winner
612371,Which countries will recognize Palestine in 2025?
644161,NBA Steals Per Game Leader
910097,Who will be the next Secretary-General of the UN?
940896,XRP price on December 21?
940888,XRP price on December 21?
809905,Portugal Presidential Election: 1st Round 2nd Place
645701,NHL Maurice 'Rocket' Richard Trophy Winner
909071,How many Democratic House members not running in 2026?
592657,Trump approval rating on December 31?
940881,XRP price on December 21?
940874,XRP price on December 21?
631168,Which company has second best AI model end of June?
645110,NHL Art Ross Trophy Winner
665264,Which countries will Donald Trump visit in 2026?
679040,Next French Presidential Election
801032,Which company has the #2 AI model end of December? (Style Control On)
663401,ACC Men's College Basketball 2025-2026 Regular Season Champion
643499,NBA Best Record
574582,What price will Solana hit before 2026?
937265,Dota 2: Team Liquid vs GamerLegion (BO3)
643402,Which teams will make the NBA Playoffs?
902615,Ethereum above ___ on December 16?
669982,Bank of Canada decision in January?
677352,India strike on Pakistan by...?
842030,Eurovision Winner 2026
665272,Which countries will Donald Trump visit in 2026?
566740,French Ligue 1 Winner 
688033,Turnout in Chile Presidential Election Second Round
701848,What price will Zcash hit before 2027?
821613,Alabama Governor Democratic Primary Winner
921163,#1 Grossing App in Play Store on December 19?
915378,What will Powell say during January Press Conference?
904698,Maine Governor Republican Primary Winner
931282,ILT20: Desert Vipers vs Sharjah Warriorz (Game 1)
690422,Paul vs. Joshua - # of rounds
655425,Which soccer players will sign with new clubs in winter window?
902612,Ethereum above ___ on December 16?
593985,Who will Trump endorse?
582198,Fantasy Football: Top Kicker 
940895,Ethereum above ___ on December 21?
665293,Gemini 3 score on FrontierMath Benchmark by January 31?
693684,LoL: LPL 2026 Season Winner
902626,Bitcoin price on December 16?
665533,Metamask FDV above ___ one day after launch?
643982,NBA Assists Per Game Leader
939979,Queens Park Rangers FC vs. Leicester City FC - More Markets
824223,New Hampshire Governor Democratic Primary Winner
579378,Serie A - Top Goalscorer 
920865,LoL: FRK vs Team WE (BO3)
801886,Which soccer players will sign with new clubs in winter window?
643834,NBA Points Per Game Leader
902964,"""The Housemaid"" Opening Weekend Box Office"
922391,Apple (AAPL) closes week of Dec 15 at ___?
921646,What will JD Vance say at AmericaFest on December 21?
920676,International T20 Series: India vs South Africa (Game 5) - Team Top Batter
613806,Oscars 2026: Best Picture Nominations 
906598,Gensyn FDV above ___ one day after launch?
801085,Which company has the #2 AI model end of March? (Style Control On)
907012,Ethereum above ___ on December 17?
644176,NBA Steals Per Game Leader
875500,Manchester City FC vs. West Ham United FC
568666,The Masters - Winner 
668724,Which company will have the best AI model for coding at the end of 2025?
900381,Tottenham Hotspur FC vs. Liverpool FC - More Markets
643553,NBA Defensive Player of the Year Winner
937170,Big Bash League: Melbourne Renegades vs Hobart Hurricanes (Game 1) - Toss Match Double
906664,What will be the top US Netflix movie this week?
904439,Kansas Governor Democratic Primary Winner
907475,Vermont Governor Democratic Primary Winner
651523,Most popular girl name 2025
922382,Will Apple (AAPL) finish week of December 15 above___?
645654,NHL James Norris Memorial Trophy Winner
601881,Champions League Top Scorer
910104,Who will be the next Secretary-General of the UN?
914652,#1 Paid App in the US Apple App Store on December 19?
564395,Who will be the first to leave the Trump Cabinet in 2025?
811842,First song at Super Bowl LX Halftime Show?
821008,Steam Awards: Best Game You Suck At
614319,Oscars 2026: Best Actress Winner
842128,2025 FIDE World Blitz Championship Winner
908048,"2025 December 1st, 2nd, 3rd hottest on record?"
841903,2025 FIDE World Rapid Championship Winner
614325,Oscars 2026: Best Actress Winner
801047,Which company has the #2 AI model end of January? (Style Control On)
644057,NBA Three Pointers Made Per Game Leader
693872,Min Arctic sea ice extent this summer?
683020,Who will be the next Speaker of the New York City Council?
900335,Aston Villa FC vs. Manchester United FC - More Markets
668684,Guinea-Bissau National People's Assembly Election Winner
701350,What will Trump say in December?
900321,Fulham FC vs. Nottingham Forest FC - More Markets
702454,What will Opendoor (OPEN) hit in December 2025?
691966,"Crypto Twitter mindshare ATH by March 31, 2026?"
836116,CD Santa Clara vs. FC Porto
643568,NBA Defensive Player of the Year Winner
637015,Nobel Peace Prize Winner 2026
740600,Will Apple (AAPL) close above ___ end of December?
915745,Who will win the Aster trading competition?
540282,AFC East Winner 
655410,Which soccer players will sign with new clubs in winter window?
569265,Colombia Senate Election Winner
914687,Bitcoin price on December 18?
907061,Solana above ___ on December 17?
703484,How many straight weeks will Stranger Things: Season 5 be top show on Netflix?
939592,Grizzlies vs. Clippers
687556,Which CEOs will be out before 2027?
662911,SEC Men's College Basketball 2025-2026 Regular Season Champion
938462,Eagles vs. Commanders
701641,What will NVIDIA (NVDA) close at in 2025?
631382,Golden Globes: Best Director Winner
546467,Next Prime Minister of Tonga
896093,Bitcoin above ___ on December 15?
842143,2025 FIDE World Blitz Championship Winner
872658,Plunket Shield: Canterbury Kings vs Auckland Aces (Game 1)
628077,Grammys: Best New Artist Winner
645176,NHL Art Ross Trophy Winner
553846,2026 NHL Stanley Cup Champion 
802378,Which NBA players will be traded this season?
878360,Frosinone Calcio vs. Spezia Calcio
519732,Which countries will Donald Trump visit in 2025?
939177,Crystal Palace FC vs. Tottenham Hotspur FC
939180,Bologna FC 1909 vs. US Sassuolo Calcio
763512,Honduras Presidential Election Second Place
822803,Bayeux FC vs. Blois Football 41
679027,Next French Presidential Election
628014,Grammys: Album of the Year Winner
569312,Colombia Chamber of Representatives Election Winner
922393,Apple (AAPL) closes week of Dec 15 at ___?
679690,Alabama Democratic Senate Primary Winner
896776,2026 Winter Olympics: Most Gold Medals
704314,What price will Plasma hit before 2027?
939963,Bristol City FC vs. Middlesbrough FC - More Markets
716378,Honduras Presidential Election Margin of Victory
799387,Central African Republic Presidential Election
937227,Dota 2: Yakutou Brothers vs Passion UA (BO3)
933421,Highest temperature in Dallas on December 15?
933396,Highest temperature in Seoul on December 15?
937176,Big Bash League: Melbourne Renegades vs Hobart Hurricanes (Game 1) - Team Top Batter
937184,ILT20: Desert Vipers vs MI Emirates (Game 1) - Toss Match Double
922619,Opendoor (OPEN) closes week of Dec 15 at ___?
580098,NFL Draft 2026: First Overall Pick 
608378,Freddie Mac IPO Closing Market Cap
928862,Tottenham Hotspur FC vs. Aston Villa FC
915037,Ukraine strikes another tanker in Black Sea by...?
566674,NFL MVP
921670,What will Steve Bannon say at AmericaFest on December 19?
631128,Which company has top AI model end of June? (Style Control On)
922490,Meta (META) closes week of Dec 15 at ___?
676434,Next NFL Head Coach Fired?
645313,NHL Hart Memorial Trophy Winner
701895,What price will Aster hit before 2027?
800482,Which company has the top AI model end of March? (Style Control On)
812366,Al Shabab Saudi Club vs. Al Qadisiyah Saudi Club
801281,Which company has the best AI model end of January?
666604,Who will Trump meet with in 2026?
897017,Who will close Warner Bros. acquisition?
631273,2nd Largest company end of 2025?
546092,Who will Pope Leo XIV meet with in 2025?
566688,NFL MVP
531358,Who will leave Trump Administration in 2025?
924497,"Elon Musk # tweets December 16 - December 23, 2025?"
823458,1. FSV Mainz 05 vs. Samsunspor
637014,Nobel Peace Prize Winner 2026
800483,Which company has the top AI model end of March? (Style Control On)
564412,Who will be the first to leave the Trump Cabinet in 2025?
875470,TSV Fortuna 95 Düsseldorf vs. SpVgg Greuther Fürth
921669,What will Steve Bannon say at AmericaFest on December 19?
694609,What will Amazon (AMZN) close at in 2025?
704194,PA-03 Democratic Primary Winner
740865,Will NVIDIA (NVDA) close above ___ end of December?
572602,Fantasy Football: Top WR
920535,#1 song on US Spotify this week? (December 18)
537899,Who will Trump pardon in 2025?
678755,How many different countries will Israel strike in 2026?
564671,Who will be named in newly released Epstein files?
716379,Honduras Presidential Election Margin of Victory
694446,What will Netflix (NFLX) hit before 2026?
798140,What will be said during Robinhood stream on December 16?
692156,November Inflation U.K. - Annual
542876,NFL Sacks Leader 
875522,Tottenham Hotspur FC vs. Liverpool FC
643490,NBA Best Record
939551,Mavericks vs. Jazz
688427,Who will Trump meet with in 2026?
647689,Elon Musk musk # tweets in December 2025?
900353,Cagliari Calcio vs. Pisa SC - More Markets
568679,The Masters - Winner 
920474,Ethereum price on December 19?
697461,Al Hazem SC vs. Al Ittihad Saudi Club
614865,Oscars 2026: Best Documentary Feature Nominations 
940907,Solana price on December 21?
553836,2026 NHL Stanley Cup Champion 
690703,Sentient FDV above ___ one day after launch?
540285,AFC East Winner 
634313,Golden Globes: Best Motion Picture – Animated Winner
938838,Rockets vs. Nuggets
670206,Costa Rica Legislative Assembly Election Winner
541536,NFL Comeback Player of the Year 
801119,Which company has the #3 AI model end of December? (Style Control On)
940664,What price will Ethereum hit December 15-21?
940675,What price will Solana hit December 15-21?
643396,Which teams will make the NBA Playoffs?
643731,NBA Clutch Player of the Year Winner
922621,Opendoor (OPEN) closes week of Dec 15 at ___?
940652,What price will Ethereum hit December 15-21?
645628,NHL James Norris Memorial Trophy Winner
566160,UEFA Champions League Winner 
940690,What price will Solana hit December 15-21?
914755,Solana above ___ on December 18?
541602,NFL Offensive Rookie of the Year 
614411,Oscars 2026: Best Supporting Actress Nominations
614438,Oscars 2026: Best Original Screenplay Winner 
704427,FL-19 Republican Primary Winner
643633,NBA Sixth Man of the Year Winner
897777,2026 Winter Olympics: Ice Hockey Gold Medal Winner
789305,"""Avatar: Fire and Ash"" Opening Weekend Box Office"
573827,Claude 5 released by…?
801030,Which company has the #2 AI model end of December? (Style Control On)
700906,PDC World Darts Championship Winner
566545,Bundesliga Winner 
706049,GA-14 special election winner?
645305,NHL Hart Memorial Trophy Winner
578426,Ligue 1 - Top Goalscorer 
643473,NBA Best Record
572639,Fantasy Football: Top TE 
629090,NHL: Eastern Conference Champion
643925,NBA Rebounds Per Game Leader
614066,Oscars 2026: Best Supporting Actor Nominations
813537,Republican 2026 House odds hit___ by March 31?
582270,Fantasy Football: Top D/ST
704364,AZ-05 Republican Primary Winner
801810,Which company has the third best AI model end of January?
687671,Who will Trump pardon before 2027?
902633,Ethereum price on December 16?
929155,What day will the Lighter airdrop be?
615025,Oscars 2026: Achievement in Casting Nominations 
841946,2025 FIDE World Rapid Championship Winner
917520,EU agrees use of Russian assets to fund Ukraine by…?
903264,Will MrBeast hit ___ Million subscribers by March 31?
940915,Solana price on December 21?
645114,NHL Art Ross Trophy Winner
645092,NHL Art Ross Trophy Winner
822818,Grenoble Foot 38 vs. AS Nancy-Lorraine
917169,Extremadura Regional Election Winner
658933,2026 NCAA Tournament Winner
697459,Al Hazem SC vs. Al Ittihad Saudi Club
564210,NBA Western Conference Champion 
608391,Databricks IPO Closing Market Cap
825096,Oklahoma Governor Republican Primary Winner
633767,Golden Globes: Best Actor – Musical or Comedy Winner
643628,NBA Sixth Man of the Year Winner
643521,NBA Worst Record
643689,NBA Most Improved Player Winner
939593,Grizzlies vs. Clippers
681026,Cyprus House of Representatives Election Winner
520430,Which companies will have a #1 AI model this year?
920044,Big Bash League: Sydney Sixers vs Adelaide Strikers (Game 1) - Team Top Batter
559663,Democratic Presidential Nominee 2028
826829,Chris Paul Next Team?
902959,"""David"" Opening Weekend Box Office"
643471,NBA Best Record
939953,Derby County FC vs. Portsmouth FC - More Markets
940933,Solana price on December 21?
643970,NBA Assists Per Game Leader
613996,Oscars 2026: Best Actor Nominations 
665271,Which countries will Donald Trump visit in 2026?
570833,US GDP growth in Q3 2025?
924502,"Elon Musk # tweets December 16 - December 23, 2025?"
614575,Oscars 2026: Best Adapted Screenplay Winner 
701659,What will Microsoft (MSFT) close at in 2025?
893795,Cádiz CF vs. CD Castellón
929493,What will SpaceX's public ticker be?
581560,Carabao Cup Winner 
701828,What price will Chainlink hit before 2027?
580007,Super Bowl - Winning Division 
940680,What price will XRP hit December 15-21?
940677,What price will XRP hit December 15-21?
663313,Big 10 Men's College Basketball 2025-2026 Regular Season Champion
921259,What will Tucker Carlson say at AmericaFest on December 18?
645704,NHL Maurice 'Rocket' Richard Trophy Winner
896085,Bitcoin above ___ on December 15?
558960,2026 FIFA World Cup Winner 
628122,Grammys: Song of the Year Winner
561235,Presidential Election Winner 2028
694382,What will Microsoft (MSFT) hit before 2026?
914769,XRP above ___ on December 18?
746254,Coventry City FC vs. Swansea City AFC
907064,Solana above ___ on December 17?
801860,South Carolina Democratic Senate Primary Winner
540600,Who will replace Musk as Tesla CEO?
692279,Who will announce Presidential run before 2027?
914736,Solana price on December 18?
822808,SA Mérignac vs. Istres FC
838548,Who will be the first to leave the Trump Cabinet?
643852,NBA Points Per Game Leader
903314,2026 Winter Olympics: 3rd Most Medals
644180,NBA Steals Per Game Leader
938852,Raptors vs. Heat
905265,Rams vs. Seahawks
902312,Dolphins vs. Steelers
809903,Portugal Presidential Election: 1st Round 2nd Place
737249,Nepal House of Representatives Election Winner
538330,What price will gold close at in 2025? ($3200-4000)
693940,Which companies announce bankruptcy before 2027?
701924,What price will Uniswap hit before 2027?
690204,What will Fed Rate hit before 2027?
940903,Ethereum above ___ on December 21?
940936,XRP above ___ on December 21?
940892,Solana above ___ on December 21?
746234,Stoke City FC vs. Preston North End FC
569362,Colombia Presidential Election
687659,Next leader out of power before 2027?
645510,NHL Frank J. Selke Trophy Winner
645316,NHL Hart Memorial Trophy Winner
691967,"Crypto Twitter mindshare ATH by March 31, 2026?"
662906,SEC Men's College Basketball 2025-2026 Regular Season Champion
704188,PA-03 Democratic Primary Winner
922565,Will NVIDIA (NVDA) finish week of December 15 above___?
